No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter 
2305,171.709093,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1325537 Ack=38281 Win=1312 Len=1360,,,,,,,,,,,,,,,,,,,
2306,171.709228,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=38281 Ack=1328257 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2307,171.715011,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
2308,171.718926,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
2309,171.719046,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=38281 Ack=1330977 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2310,171.721956,202.70.54.17,172.20.10.7,HTTP,1067,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
2311,171.722059,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2309#1] 49478  >  80 [ACK] Seq=38281 Ack=1330977 Win=260 Len=0 SLE=1337777 SRE=1338790,,,,,,,,,,,,,,,,,,,
2312,171.839454,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=27232 Ack=89785 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2313,172.239462,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1330977 Ack=38281 Win=1312 Len=1360,,,,,,,,,,,,,,,,,,,
2314,172.239593,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38281 Ack=1332337 Win=260 Len=0 SLE=1337777 SRE=1338790,,,,,,,,,,,,,,,,,,,
2315,172.295424,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1332337 Ack=38281 Win=1312 Len=1360,,,,,,,,,,,,,,,,,,,
2316,172.295545,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38281 Ack=1333697 Win=260 Len=0 SLE=1337777 SRE=1338790,,,,,,,,,,,,,,,,,,,
2317,172.302758,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1333697 Ack=38281 Win=1312 Len=1360,,,,,,,,,,,,,,,,,,,
2318,172.30285,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38281 Ack=1335057 Win=260 Len=0 SLE=1337777 SRE=1338790,,,,,,,,,,,,,,,,,,,
2319,173.04227,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1335057 Ack=38281 Win=1312 Len=1360,,,,,,,,,,,,,,,,,,,
2320,173.042401,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38281 Ack=1336417 Win=260 Len=0 SLE=1337777 SRE=1338790,,,,,,,,,,,,,,,,,,,
2321,173.099125,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1336417 Ack=38281 Win=1312 Len=1360,,,,,,,,,,,,,,,,,,,
2322,173.099272,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=38281 Ack=1338790 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2323,174.104963,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2324,174.235604,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
2325,174.237437,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831293&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2326,174.282714,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1338790 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2327,174.287561,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1340150 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2328,174.287677,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=38721 Ack=1341510 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2329,174.296547,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1341510 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2330,174.300522,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=1345590 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2331,174.300642,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38721 Ack=1342870 Win=260 Len=0 SLE=1345590 SRE=1346950,,,,,,,,,,,,,,,,,,,
2332,174.305503,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1344230 Ack=38721 Win=1316 Len=1360,,,,,,,,,,,,,,,,,,,
2333,174.305623,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2331#1] 49478  >  80 [ACK] Seq=38721 Ack=1342870 Win=260 Len=0 SLE=1344230 SRE=1346950,,,,,,,,,,,,,,,,,,,
2334,174.317709,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1342870 Ack=38721 Win=1316 Len=1360,,,,,,,,,,,,,,,,,,,
2335,174.317848,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=38721 Ack=1346950 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2336,174.321497,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1346950 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2337,174.327574,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=1349670 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2338,174.327676,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38721 Ack=1348310 Win=260 Len=0 SLE=1349670 SRE=1351030,,,,,,,,,,,,,,,,,,,
2339,174.330551,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=1348310 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2340,174.330637,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=38721 Ack=1351030 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2341,174.335439,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1351030 Ack=38721 Win=1316 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2342,174.435572,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=27545 Ack=90817 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
2343,174.511496,202.70.54.17,172.20.10.7,TCP,643,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=1356470 Ack=38721 Win=1316 Len=589 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
2344,174.511615,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38721 Ack=1352390 Win=260 Len=0 SLE=1356470 SRE=1357059,,,,,,,,,,,,,,,,,,,
2345,174.604691,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1352390 Ack=38721 Win=1316 Len=1360,,,,,,,,,,,,,,,,,,,
2346,174.604812,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38721 Ack=1353750 Win=260 Len=0 SLE=1356470 SRE=1357059,,,,,,,,,,,,,,,,,,,
2347,175.001057,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1353750 Ack=38721 Win=1316 Len=1360,,,,,,,,,,,,,,,,,,,
2348,175.001179,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=38721 Ack=1355110 Win=260 Len=0 SLE=1356470 SRE=1357059,,,,,,,,,,,,,,,,,,,
2349,175.053051,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1355110 Ack=38721 Win=1316 Len=1360,,,,,,,,,,,,,,,,,,,
2350,175.053197,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=38721 Ack=1357059 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2351,175.117959,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2352,175.194314,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
2353,175.197167,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831293&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2354,175.239658,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1357059 Ack=39161 Win=1320 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2355,175.245166,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=1365219 Ack=39161 Win=1320 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2356,175.245368,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39161 Ack=1358419 Win=260 Len=0 SLE=1365219 SRE=1366579,,,,,,,,,,,,,,,,,,,
2357,175.393606,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=27858 Ack=91849 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2358,175.749479,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1358419 Ack=39161 Win=1320 Len=1360,,,,,,,,,,,,,,,,,,,
2359,175.749615,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39161 Ack=1359779 Win=260 Len=0 SLE=1365219 SRE=1366579,,,,,,,,,,,,,,,,,,,
2360,175.792698,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1359779 Ack=39161 Win=1320 Len=1360,,,,,,,,,,,,,,,,,,,
2361,175.792827,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39161 Ack=1361139 Win=260 Len=0 SLE=1365219 SRE=1366579,,,,,,,,,,,,,,,,,,,
2362,175.796088,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1361139 Ack=39161 Win=1320 Len=1360,,,,,,,,,,,,,,,,,,,
2363,175.796302,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39161 Ack=1362499 Win=260 Len=0 SLE=1365219 SRE=1366579,,,,,,,,,,,,,,,,,,,
2364,176.560758,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1362499 Ack=39161 Win=1320 Len=1360,,,,,,,,,,,,,,,,,,,
2365,176.560892,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39161 Ack=1363859 Win=260 Len=0 SLE=1365219 SRE=1366579,,,,,,,,,,,,,,,,,,,
2366,176.61116,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1363859 Ack=39161 Win=1320 Len=1360,,,,,,,,,,,,,,,,,,,
2367,176.611291,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=39161 Ack=1366579 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2368,176.622722,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1366579 Ack=39161 Win=1320 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2369,176.622722,202.70.54.17,172.20.10.7,TCP,916,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=1369299 Ack=39161 Win=1320 Len=862 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
2370,176.622867,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39161 Ack=1367939 Win=260 Len=0 SLE=1369299 SRE=1370161,,,,,,,,,,,,,,,,,,,
2371,176.625621,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=1367939 Ack=39161 Win=1320 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2372,176.625731,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=39161 Ack=1370161 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2373,177.630666,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2374,177.767354,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
2375,177.768878,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831234&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2376,177.820362,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=1371521 Ack=39601 Win=1324 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2377,177.820489,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2372#1] 49478  >  80 [ACK] Seq=39601 Ack=1370161 Win=260 Len=0 SLE=1371521 SRE=1372881,,,,,,,,,,,,,,,,,,,
2378,177.828194,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1372881 Ack=39601 Win=1324 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2379,177.828317,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2372#2] 49478  >  80 [ACK] Seq=39601 Ack=1370161 Win=260 Len=0 SLE=1371521 SRE=1374241,,,,,,,,,,,,,,,,,,,
2380,177.828572,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1374241 Ack=39601 Win=1324 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2381,177.828624,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2372#3] 49478  >  80 [ACK] Seq=39601 Ack=1370161 Win=260 Len=0 SLE=1371521 SRE=1375601,,,,,,,,,,,,,,,,,,,
2382,177.831306,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=1376961 Ack=39601 Win=1324 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2383,177.831366,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 2372#4] 49478  >  80 [ACK] Seq=39601 Ack=1370161 Win=260 Len=0 SLE=1376961 SRE=1378321 SLE=1371521 SRE=1375601,,,,,,,,,,,,,,,,,,,
2384,177.84027,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1375601 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2385,177.840382,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2372#5] 49478  >  80 [ACK] Seq=39601 Ack=1370161 Win=260 Len=0 SLE=1371521 SRE=1378321,,,,,,,,,,,,,,,,,,,
2386,177.844208,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=1370161 Ack=39601 Win=1324 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2387,177.844208,202.70.54.17,172.20.10.7,TCP,1082,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=1390561 Ack=39601 Win=1324 Len=1028 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
2388,177.844365,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=39601 Ack=1378321 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2389,177.844526,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2388#1] 49478  >  80 [ACK] Seq=39601 Ack=1378321 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2390,177.966754,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=28171 Ack=92881 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
2391,178.311682,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1378321 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2392,178.311818,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1379681 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2393,178.351787,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1379681 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2394,178.351909,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1381041 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2395,178.357679,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1381041 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2396,178.357801,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1382401 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2397,179.097047,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1382401 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2398,179.097176,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1383761 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2399,179.151172,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1383761 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2400,179.151292,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1385121 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2401,179.153972,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1385121 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2402,179.154037,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1386481 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2403,179.156803,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1386481 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2404,179.156924,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1387841 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2405,179.157913,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1387841 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2406,179.15803,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=39601 Ack=1389201 Win=260 Len=0 SLE=1390561 SRE=1391589,,,,,,,,,,,,,,,,,,,
2407,180.50012,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1389201 Ack=39601 Win=1324 Len=1360,,,,,,,,,,,,,,,,,,,
2408,180.500266,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=39601 Ack=1391589 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2409,181.510401,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2410,181.619877,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
2411,181.621525,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831234&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
2412,181.685766,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=1392949 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2413,181.685901,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2408#1] 49478  >  80 [ACK] Seq=40041 Ack=1391589 Win=260 Len=0 SLE=1392949 SRE=1394309,,,,,,,,,,,,,,,,,,,
2414,181.695914,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1394309 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2415,181.696034,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2408#2] 49478  >  80 [ACK] Seq=40041 Ack=1391589 Win=260 Len=0 SLE=1392949 SRE=1395669,,,,,,,,,,,,,,,,,,,
2416,181.700435,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1395669 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2417,181.700555,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2408#3] 49478  >  80 [ACK] Seq=40041 Ack=1391589 Win=260 Len=0 SLE=1392949 SRE=1397029,,,,,,,,,,,,,,,,,,,
2418,181.708102,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1397029 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2419,181.708218,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2408#4] 49478  >  80 [ACK] Seq=40041 Ack=1391589 Win=260 Len=0 SLE=1392949 SRE=1398389,,,,,,,,,,,,,,,,,,,
2420,181.711581,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1398389 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2421,181.711672,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 2408#5] 49478  >  80 [ACK] Seq=40041 Ack=1391589 Win=260 Len=0 SLE=1392949 SRE=1399749,,,,,,,,,,,,,,,,,,,
2422,181.71471,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=1391589 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2423,181.714833,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=40041 Ack=1399749 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2424,181.718619,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1399749 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2425,181.723513,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1401109 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2426,181.723635,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=40041 Ack=1402469 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2427,181.742958,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1402469 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2428,181.744163,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1403829 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2429,181.744225,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=40041 Ack=1405189 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2430,181.750585,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=1405189 Ack=40041 Win=1328 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
2431,181.767736,202.70.54.17,172.20.10.7,TCP,1248,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=1407909 Ack=40041 Win=1328 Len=1194 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
2432,181.76786,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=40041 Ack=1406549 Win=260 Len=0 SLE=1407909 SRE=1409103,,,,,,,,,,,,,,,,,,,
2433,181.773609,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=1406549 Ack=40041 Win=1328 Len=1360,,,,,,,,,,,,,,,,,,,
2434,181.773697,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=40041 Ack=1409103 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
2435,181.819913,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=28484 Ack=93913 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
